Area,Main means of travel to work,Age group,Sex,Year,Value,Flags
"Massey East","Ferry","Total people - age group","Total people - sex","2018",0,
"Massey East","Other","Total people - age group","Total people - sex","2018",0,
"Forrest Hill North","Total people - main means of travel to work","Total people - age group","Total people - sex","2018",294,
"Forrest Hill North","Public bus","Total people - age group","Total people - sex","2018",3,
"Forrest Hill North","Walk or jog","Total people - age group","Total people - sex","2018",6,
"Forrest Hill North","Ferry","Total people - age group","Total people - sex","2018",0,
"Forrest Hill North","Other","Total people - age group","Total people - sex","2018",0,
"Glenfield North","Total people - main means of travel to work","Total people - age group","Total people - sex","2018",402,
"Glenfield North","Public bus","Total people - age group","Total people - sex","2018",18,
"Glenfield North","Walk or jog","Total people - age group","Total people - sex","2018",12,
"Glenfield North","Ferry","Total people - age group","Total people - sex","2018",0,
"Glenfield North","Other","Total people - age group","Total people - sex","2018",3,
"Birkdale North","Total people - main means of travel to work","Total people - age group","Total people - sex","2018",849,
"Birkdale North","Public bus","Total people - age group","Total people - sex","2018",21,
"Birkdale North","Walk or jog","Total people - age group","Total people - sex","2018",45,
"Birkdale North","Ferry","Total people - age group","Total people - sex","2018",0,
"Birkdale North","Other","Total people - age group","Total people - sex","2018",3,
"Massey South","Total people - main means of travel to work","Total people - age group","Total people - sex","2018",219,
"Massey South","Public bus","Total people - age group","Total people - sex","2018",3,
"Massey South","Walk or jog","Total people - age group","Total people - sex","2018",3,
"Massey South","Ferry","Total people - age group","Total people - sex","2018",0,
"Massey South","Other","Total people - age group","Total people - sex","2018",0,
"Ranui North","Total people - main means of travel to work","Total people - age group","Total people - sex","2018",204,
"Ranui North","Public bus","Total people - age group","Total people - sex","2018",0,
"Ranui North","Walk or jog","Total people - age group","Total people - sex","2018",6,
"Ranui North","Ferry","Total people - age group","Total people - sex","2018",0,
"Ranui North","Other","Total people - age group","Total people - sex","2018",3,
"Glenfield West","Total people - main means of travel to work","Total people - age group","Total people - sex","2018",579,
"Glenfield West","Public bus","Total people - age group","Total people - sex","2018",30,
"Glenfield West","Walk or jog","Total people - age group","Total people - sex","2018",18,
"Glenfield West","Ferry","Total people - age group","Total people - sex","2018",0,
"Glenfield West","Other","Total people - age group","Total people - sex","2018",3,
"Te Atatu Peninsula North West","Total people - main means of travel to work","Total people - age group","Total people - sex","2018",249,
"Te Atatu Peninsula North West","Public bus","Total people - age group","Total people - sex","2018",6,
"Te Atatu Peninsula North West","Walk or jog","Total people - age group","Total people - sex","2018",6,
"Te Atatu Peninsula North West","Ferry","Total people - age group","Total people - sex","2018",0,
"Te Atatu Peninsula North West","Other","Total people - age group","Total people - sex","2018",0,
"Glenfield South West","Total people - main means of travel to work","Total people - age group","Total people - sex","2018",345,
"Glenfield South West","Public bus","Total people - age group","Total people - sex","2018",18,
"Glenfield South West","Walk or jog","Total people - age group","Total people - sex","2018",9,
"Glenfield South West","Ferry","Total people - age group","Total people - sex","2018",0,
"Glenfield South West","Other","Total people - age group","Total people - sex","2018",3,
"Forrest Hill West","Total people - main means of travel to work","Total people - age group","Total people - sex","2018",624,
"Forrest Hill West","Public bus","Total people - age group","Total people - sex","2018",18,
"Forrest Hill West","Walk or jog","Total people - age group","Total people - sex","2018",21,
"Forrest Hill West","Ferry","Total people - age group","Total people - sex","2018",0,
"Forrest Hill West","Other","Total people - age group","Total people - sex","2018",6,
"Wairau Valley","Total people - main means of travel to work","Total people - age group","Total people - sex","2018",9582,
"Wairau Valley","Public bus","Total people - age group","Total people - sex","2018",387,
"Wairau Valley","Walk or jog","Total people - age group","Total people - sex","2018",249,
"Wairau Valley","Ferry","Total people - age group","Total people - sex","2018",3,
"Wairau Valley","Other","Total people - age group","Total people - sex","2018",99,
"Forrest Hill East","Total people - main means of travel to work","Total people - age group","Total people - sex","2018",276,
"Forrest Hill East","Public bus","Total people - age group","Total people - sex","2018",6,
"Forrest Hill East","Walk or jog","Total people - age group","Total people - sex","2018",6,
"Forrest Hill East","Ferry","Total people - age group","Total people - sex","2018",0,
"Forrest Hill East","Other","Total people - age group","Total people - sex","2018",3,
"Castor Bay","Total people - main means of travel to work","Total people - age group","Total people - sex","2018",672,
"Castor Bay","Public bus","Total people - age group","Total people - sex","2018",15,
"Castor Bay","Walk or jog","Total people - age group","Total people - sex","2018",12,
"Castor Bay","Ferry","Total people - age group","Total people - sex","2018",0,
"Castor Bay","Other","Total people - age group","Total people - sex","2018",0,
"Ranui Domain","Total people - main means of travel to work","Total people - age group","Total people - sex","2018",276,
"Ranui Domain","Public bus","Total people - age group","Total people - sex","2018",6,
"Ranui Domain","Walk or jog","Total people - age group","Total people - sex","2018",12,
"Ranui Domain","Ferry","Total people - age group","Total people - sex","2018",0,
"Ranui Domain","Other","Total people - age group","Total people - sex","2018",3,
"Beach Haven South","Total people - main means of travel to work","Total people - age group","Total people - sex","2018",369,
"Beach Haven South","Public bus","Total people - age group","Total people - sex","2018",6,
"Beach Haven South","Walk or jog","Total people - age group","Total people - sex","2018",9,
"Beach Haven South","Ferry","Total people - age group","Total people - sex","2018",0,
"Beach Haven South","Other","Total people - age group","Total people - sex","2018",0,
"Glenfield Central","Total people - main means of travel to work","Total people - age group","Total people - sex","2018",1176,
"Glenfield Central","Public bus","Total people - age group","Total people - sex","2018",102,
"Glenfield Central","Walk or jog","Total people - age group","Total people - sex","2018",63,
"Glenfield Central","Ferry","Total people - age group","Total people - sex","2018",0,
"Glenfield Central","Other","Total people - age group","Total people - sex","2018",12,
"Piha","Total people - main means of travel to work","Total people - age group","Total people - sex","2018",189,
"Piha","Public bus","Total people - age group","Total people - sex","2018",0,
"Piha","Walk or jog","Total people - age group","Total people - sex","2018",9,
"Piha","Ferry","Total people - age group","Total people - sex","2018",0,
"Piha","Other","Total people - age group","Total people - sex","2018",0,
"Ranui South West","Total people - main means of travel to work","Total people - age group","Total people - sex","2018",138,
"Ranui South West","Public bus","Total people - age group","Total people - sex","2018",0,
